	STAS	SWHAS104	22_MC_Drinkingwater_source_90.100	23_MC_Drinkingwater_tap_90.100	49_Drinkingwater_influent_winter_90.100	50_Drinkingwater_effluent_winter_90.100	51_Drinkingwater_influent_summer_90.100	52_Drinkingwater_influent_summer_90.100	53_Drinkingwater_effluent_summer_90.100	30_ST_effluent_summer_90.100	31_ST_effluent_winter_90.100	32_ST_influent_summer_90.100	33_ST_influent_winter_90.100	13_ST_ADS_90.100	14_SWT_ADS_90.100	1_ST_AS_0707_90.100	2_ST_AS_0801_90.100	37_ST_AS_foaming_90.100	38_ST_AS_foaming_control_90.100	4_ST_AS_0901_90.100	54_Stanley_AS_90.100	55_Stanley_AS_90.100	56_ST_ADS_March_90.100	57_SWH_ADS_March_90.100	58_SWH_ADS_March_90.100	5_ST_AS_0907_90.100	6_ST_AS_1001_90.100	7_ST_AS_1007_90.100	8_ST_AS_1101_90.100	24_Sediment_fishpond_LWT_90.100	25_Sediment_fishpond_ST_90.100	26_Sediment_fishpond_YTT_90.100	ARG_72_90.100	ARG_73_90.10	ARG_74_90.100	ARG_75_90.100	ARG_76_90.100	ARG_77_90.100	ARG_78_90.100	ARG_79_90.100	ARG_80_90.100	ARG_81_90.100	ARG_82_90.100	ARG_83_90.100	Ocean_1_1_90-100	Ocean_1_2_90-100	Ocean_1_3_90-100
beta-lactam__TEM-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.39E-05	0	0	0	0
beta-lactam__TEM-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.39E-05	0	0	0	0
beta-lactam__TEM-57	0	0	0	0	0	0	0	0	0	0	0	0.00326293	0.001372944	0	0	0	0	0	0	3.85E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.41E-05	0	0	0
beta-lactam__TEM-6	0	0	0	0	0	0	0	0	0	0	0	0.000217529	0.000105611	0	0	0	5.84E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.31E-05	6.47E-05	0.000104938	0	0	0	0	0	3.21E-05	6.80E-05	0.008852845	0.010869314	0	0	0
beta-lactam__TEM-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20E-05	0	0	0	0
beta-lactam__TEM-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000926832	0.001297829	0	0	0
beta-lactam__TEM-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.59E-05	5.41E-05	0	0	0
beta-lactam__TEM-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.41E-05	0	0	0
beta-lactam__TEM-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-75	0	0	0	8.17E-05	0	0	0	0	0	0	0	0.000119182	0.000231454	0	0	0	6.40E-05	0	0	4.22E-05	0	0	3.56E-05	0	0	0	0	0	0	0	0	0	2.91E-05	0.000248137	0.000153319	0	0	0	0.000185284	0	0	3.73E-05	0.015479285	0.017717515	0	0	0
beta-lactam__TEM-76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000159799	0.000270381	0	0	0
beta-lactam__TEM-77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20E-05	5.41E-05	0	0	0
beta-lactam__TEM-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.39E-05	0.000108152	0	0	0
beta-lactam__TEM-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000159799	5.41E-05	0	0	0
beta-lactam__TEM-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-86	0	0	0	0	0	0	0	0	0	0	0	0	0.000105611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.59E-05	0	0	0	0
beta-lactam__TEM-89	0	0	0	0	0	0	0	0	0	0	0	0	0.000325951	0	0	0	4.01E-05	0	0	0	0	0	0	0	2.92E-05	0	0	0	0	0	0	0	8.19E-05	0.000332804	3.60E-05	0	0	0	5.80E-05	0	6.61E-05	0.000174919	0.013842242	0.014297511	0	0	0
beta-lactam__TEM-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20E-05	5.41E-05	0	0	0
beta-lactam__TEM-91	0	0	0	0	0	0	0	0	0	0	0	0.000217529	0.000422444	0	0	0	1.95E-05	0	0	5.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000159192	0.000452893	0.000174896	0	0	0	8.45E-05	0	6.42E-05	0.000272043	0.022563569	0.025523962	0	0	0
beta-lactam__TEM-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000159799	5.41E-05	0	0	0
beta-lactam__TEM-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.41E-05	0	0	0
beta-lactam__THIN-B	0	0	0	0	0.000215655	0	4.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69E-05	3.30E-05	0	0	2.57E-05	0	0	1.93E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TUS-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06E-05	0	0	0	0	0	3.25E-05	2.96E-05	0	0	0.000479138	0.000810707	0	0	0
beta-lactam__Toho-1	0	0	0	0	0	0	0	0	0	0	0	0	0.000103796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VEB-1	0	0	0	0	0	0	0	0	0	0.000527628	0.000284352	0.005365405	0.002276742	0.000781932	0.000243203	6.19E-05	8.40E-05	0.005309348	0.000379705	0.001060919	0	0	0	0.000530497	0.000694129	0.000175302	0.000448335	0.000561052	0.001365829	0	0	0	0	4.65E-05	0	3.12E-05	0	0	0.006234962	0.000208873	0.000707744	0.000439684	0.112084553	0.129301452	0	0	0
beta-lactam__VEB-2	0	0	0	0	0	0	0	0	0	3.63E-05	0	0.000624213	0	8.67E-05	0	0	0	0	0	3.68E-05	0	0	0	0	2.72E-05	4.12E-05	3.98E-05	2.04E-05	1.96E-05	0	0	0	0	0	0	3.12E-05	0	0	0.000242604	2.46E-05	3.07E-05	0	0.002078772	0.002896603	0	0	0
beta-lactam__VEB-3	0	0	0	0	0	0	0	0	0	0.000145326	0	0.000520177	0.000202039	8.67E-05	0	4.12E-05	0.000149047	0.00083699	0.000303459	0.000257916	0	0	6.21E-05	2.46E-05	2.72E-05	0.00012356	3.98E-05	0.000183332	0.000137362	0	0	0	0	0	0	0	0	0	0.000889548	0	0	3.25E-05	0.002781886	0.002120727	0	0	0
beta-lactam__VEB-4	0	0	0	0	0	0	0	0	0	3.63E-05	0	0	0.000101019	0	0	0	3.73E-05	0.000418495	0	3.68E-05	0	0	0	2.46E-05	0.000108722	2.06E-05	0	2.04E-05	9.81E-05	0	0	0	0	0	0	0	0	0	0.000107824	0	0	0	0.00700057	0.008327733	0	0	0
beta-lactam__VEB-5	0	0	0	0	0	0	0	0	0	7.27E-05	0	0	0	0	0	0	3.73E-05	0.000278997	0	1.84E-05	0	0	0	0	0	2.06E-05	0	0	1.96E-05	0	0	0	0	0	0	0	0	0	8.09E-05	0	0	0	0.003821272	0.004189729	0	0	0
beta-lactam__VEB-6	0	0	0	0	0	0	0	0	0	7.27E-05	0	0.000104035	0.000101019	0	0	0	0	0.000418495	0	0.000128958	0	0	0	0	2.72E-05	0	0	6.11E-05	3.92E-05	0	0	0	0	3.09E-05	0	0	0	0	0.00013478	2.46E-05	3.07E-05	9.76E-05	0.008529079	0.009672585	0	0	0
beta-lactam__VEB-7	0	0	0	0	0	0	0	0	0	3.63E-05	3.34E-05	0	0.000303058	0	0	2.06E-05	1.86E-05	0.000278997	0	0.000110535	2.84E-05	0	0	2.46E-05	2.72E-05	2.06E-05	1.99E-05	6.11E-05	1.96E-05	0	0	0	0	0	0	0	0	0	0.000431296	4.91E-05	3.07E-05	3.25E-05	0.00874307	0.010862261	0	0	0
beta-lactam__VEB-8	0	0	0	0	0	0	0	0	0	0	3.34E-05	0.000104035	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06E-05	0	4.07E-05	5.89E-05	0	0	0	0	0	0	0	0	0	8.09E-05	0	3.07E-05	0	0.002384474	0.002017277	0	0	0
beta-lactam__VIM-1	0	0	0	0	0	0	0	0	0	0	0	0.000351268	0	9.75E-05	0	0	0	0	0	2.08E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-10	0	0	0	0	0	0	0	0	0	0	0	0	0.000113552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-18	0	0	0	0	0	0	0	0	0	8.29E-05	0	0.000356182	0.000115285	0	0	0	0	0	0	2.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-2	0	0	0	0	0	0	0	0	0	8.25E-05	3.75E-05	0.000236124	0.000685661	0	0	2.32E-05	0	0	0	4.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-23	0	0	0	0	0	0	0	0	0	0	0	0	0.000113552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163498
beta-lactam__VIM-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-26	0	0	0	0	0	0	0	0	0	0	3.75E-05	0.000116942	0.000227104	0	0	0	0	0	0	2.07E-05	0	0	0	0	0	0	0	0	2.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-30	0	0	0	0	0	0	0	0	0	0	0	0.000116942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__ampC	0	0.0250573091033495	0	0	8.92E-05	0	0	0	0	0	2.61E-05	0.000572158	0.001429932	0	0	0	0	0	0	0	0	0	0	1.95E-05	0	0	0	0	0	0	0	0	0	2.44E-05	0	0	0	0	0.000169572	3.85E-05	0	7.66E-05	0.00134361	0.002029631	0	0	0
beta-lactam__blaB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__blaI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__blaR1	0	0	0	0	0	0	0	0	0	0	0	0	5.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50E-05	0	0	0	1.96E-05	1.72E-05	0	0	0	0	0	0	0	0	0
beta-lactam__blaZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25E-05	0	0	0	0	0	0
beta-lactam__ccrA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__cephalosporinase DHA-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44E-05	0	0	0	0	2.13E-05	0	0	0	7.24E-05	0	0	0	0
beta-lactam__class A beta-lactamase	0	0.103155236184364	0	0	0.000486765	4.58E-05	2.40E-05	3.35E-05	0	0.001642071	0.003246231	0.011840746	0.010853264	0.000538094	0.001762821	0.000469299	0.000707958	0.003625853	0.002215928	0.000623793	0.000734146	0.000683116	0.000445711	0.001627846	0.001624204	0.000591395	0.000702872	0.001009012	0.00021659	0	0.000121599	0	0.0003588	0.000559828	0.006552698	0	0	3.27E-05	0.001000367	0.002299443	0.000226969	0.000273704	0.001785425	0.001329979	0	0	0
beta-lactam__class B beta-lactamase	0	0	0.002270215	0	0.002012218	0	2.65E-05	7.39E-05	0	0	0.000157287	0.000605506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.70E-05	0	0	0	0	0	0	0	8.67E-05	0	0	0	0	0	0	0
beta-lactam__class C beta-lactamase	0	0.100229236413398	0.000388804	0	0.000704095	0	6.87E-05	4.91E-05	0	0.000427982	7.92E-05	0.008190439	0.01846661	0	0	0	2.92E-05	0.000209889	0	0	0	0	0	1.83E-05	0	3.27E-05	0	0	0	0	0	0	0.001601971	0.00304613	0.001945101	4.95E-05	6.07E-05	5.34E-05	0.000661029	0	0.000842891	0.002580467	0.112356844	0.1328528	0	0	0
beta-lactam__class D beta-lactamase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__fmtC	0	0	0	0	0	0	0	0	0	0	0	3.70E-05	0	0	0	0	3.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__mecA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28E-05	0	0	0	0	0	0	0	0.000111248	7.41E-05	5.55E-05	4.71E-05	0	0	0
beta-lactam__mecC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__mecI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.50E-05	0	0	0	0	0	0	0	0	0	0	5.75E-05	0	0	0	0	0	0	0	0.000189415	0	9.42E-05	0.000318882	0	0	0
beta-lactam__mecR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76E-05	0	0	0	0	0	0	0	0.000203298	0.0001743	0.000168917	0.00011047	0	0	0
beta-lactam__metallo-beta-lactamase	0	0	0.000670699	0	0.000882431	0	2.64E-05	0.000127081	0	0.002440054	0.002536842	0.002323189	0.002317949	0	7.42E-05	0.000321129	0.000341757	0.000383834	0.000727205	0.000135174	7.82E-05	0.000191848	2.85E-05	9.04E-05	0.000199435	0.000113327	0.000200786	0.000112099	0.000125985	0	0	0	0.000581912	0.000652745	0.001005758	0	0	0	0.005069796	0.004008221	0.000760856	0.001014318	0.014323923	0.013296771	0	0	0
beta-lactam__penA	0	0	0	0	5.85E-05	0	4.56E-05	3.23E-05	1.27E-05	0.000289334	0.000182214	0.023525461	0.025547036	0.000130825	4.16E-05	0.000155459	0.000157392	0.000210284	0.000605367	0.000209172	0	1.79E-05	0.000132507	0	1.40E-05	0.000149328	0.000145924	4.63E-05	8.07E-05	0	0	0	1.22E-05	1.49E-05	4.83E-05	0.000307521	0.000195042	0.000214285	0.000297015	8.75E-05	2.95E-05	7.81E-05	0.001982666	0.002064066	0	0	0
bleomycin__bleO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000283139	0.000345222	0.001045199	6.96E-05	8.54E-05	0	0.005714067	0.000109566	0.000205671	0.000217736	0.026875748	0.027584507	0	0	0
bleomycin__bleomycin resistance protein	0	0	0	0	0	0	0	0	0	0	0	0.000203311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001428712	0.003703931	0.005435385	0.000426724	0.00051952	0.000394396	0.024649972	0.000368837	0.00171299	0.002917878	0.116520363	0.127126087	0	0	0
carbomycin__carA	0	0	0	0	0	0	0	0	0	0	0	5.65E-05	5.48E-05	0	0	0	0	0	0	0	0	0	0	1.34E-05	0	1.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chloramphenicol__catA	0	0	0	0	0	0	0	0	0	0	0	0.000435429	0.000137294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.13E-05	0.000215581	0.000469673	0	0.000105461	0	0	3.35E-05	0.001206042	0.001324132	0.001587783	0.001230344	0	0	0
chloramphenicol__catB	0	0	0.000238772	0	0.000487541	0.00027218	3.20E-05	8.93E-05	0	0.001034582	0.000523622	0.002073773	0.003310207	0	0	0.000205271	0.000318322	0.002582047	0.001296204	0.000209842	8.09E-05	0.00014891	0	0.000175432	0.000348299	0.000117284	8.50E-05	0.000493057	0.000111758	0	0	0	0.00173443	0.00198256	0.002763022	0	0.000163464	0.000143673	0.021377408	0.007830459	0.001881071	0.001713544	0.013796955	0.012666876	0	0	0
chloramphenicol__catD	0	0	0	0	0	0	0	0	0	0	0	0.001928745	0.00318608	0	0	2.97E-05	0	0	0	0	0	0	0.000133435	0	0	0	0	0	5.60E-05	0	0	0	0.008266643	0.003261077	0.003760977	0.009426864	0.009864451	0.011042782	0.002810219	0.000702574	8.67E-05	0	0.000174545	7.47E-05	0	0	0
chloramphenicol__catP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.55E-05	0	4.25E-05	0	0	0	0
chloramphenicol__catQ	0	0	0	0	0	0	0	0	0	0	0	0	0.000275843	0	0	0	0	0	0	0	0	0	0	0.000874756	0.001076176	0	0	0	0	0	0	0	3.46E-05	4.22E-05	0.000867931	0	0	0	0.00577806	0.000770962	0.000713117	8.88E-05	0.001794707	0.001341781	0	0	0
chloramphenicol__catS	0	0	0	0	0	0	0	0	0	0	0	0.001138046	0.004972738	0	0	0	0	0	0	0.000100763	0	0	0	8.99E-05	0	0	0	0	0	0	0	0	9.25E-05	5.64E-05	0.001708007	0.001080564	0.001465195	0.001042504	0.000196582	0	0	0	0.000111469	0	0.040670807	0	0
chloramphenicol__cat_chloramphenicol acetyltransferase	0	0	0.000119957	0	0.000326063	0.000307505	9.61E-05	0	0	0.000415566	0.000238941	0.004999257	0.006044024	0	0.000233242	0.000352614	0.000745298	0.000399139	0.000651203	0.000394834	0	0	0.000266631	0.000139073	0	0.000206372	0.000341253	0.000232721	0.000196513	0	0	0	0.004116209	0.00572329	0.006791201	0.065397684	0.058834561	0.074888248	0.015833824	0.002172968	0.250652171	0.25316237	0.034728875	0.044224594	0.001405673	0	0
chloramphenicol__chloramphenicol and florfenicol exporter	0	0	0	0	0	0	0	0	0	2.90E-05	0	8.32E-05	8.08E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000242188	0.000358985	0.0002618	0.000433561	0.00040952	0.000254074	0.004650073	0.000372933	0.001002022	0.001133284	0.003559926	0.002909641	0	0	0
chloramphenicol__chloramphenicol and florfenicol resistance gene	0	0	0	0	0	0	0	0	0	0	0	9.04E-05	0.000175609	0	0	0	0	0	0	0	0	0	0	0	0	1.79E-05	0	0	0	0	0	0	0.00194115	0.002286092	0.019281049	0.007049455	0.006719126	0.006928875	0.01843923	0.006978122	0.000293758	0.000367534	0.000159427	8.99E-05	0	0	0
chloramphenicol__chloramphenicol exporter	0	0	0	0	0	0	1.64E-05	0	0	0.001206608	0.000253294	0.00265348	0.002904438	0.00019258	0	0.000439582	0.000695911	0.000320026	0.000116028	0.000393813	4.92E-05	2.58E-05	0	3.76E-05	4.77E-05	0.000107618	0.000283887	0.000155153	0	0	6.75E-05	0	0.010028224	0.007606196	0.005762891	0.010375007	0.008733684	0.009581942	0.101160416	0.005132375	0.060255073	0.068923003	0.053539992	0.037087338	0	0	0.000118981
