	STAS	SWHAS104	22_MC_Drinkingwater_source_90-100	23_MC_Drinkingwater_tap_90-100	49_Drinkingwater_influent_winter_90-100	50_Drinkingwater_effluent_winter_90-100	51_Drinkingwater_influent_summer_90-100	52_Drinkingwater_influent_summer_90-100	53_Drinkingwater_effluent_summer_90-100	30_ST_effluent_summer_90-100	31_ST_effluent_winter_90-100	32_ST_influent_summer_90-100	33_ST_influent_winter_90-100	13_ST_ADS_90-100	14_SWT_ADS_90-100	1_ST_AS_0707_90-100	2_ST_AS_0801_90-100	37_ST_AS_foaming_90-100	38_ST_AS_foaming_control_90-100	4_ST_AS_0901_90-100	54_Stanley_AS_90-100	55_Stanley_AS_90-100	56_ST_ADS_March_90-100	57_SWH_ADS_March_90-100	58_SWH_ADS_March_90-100	5_ST_AS_0907_90-100	6_ST_AS_1001_90-100	7_ST_AS_1007_90-100	8_ST_AS_1101_90-100	24_Sediment_fishpond_LWT_90-100	25_Sediment_fishpond_ST_90-100	26_Sediment_fishpond_YTT_90-100	ARG_72_90-100	ARG_73_90-10	ARG_74_90-100	ARG_75_90-100	ARG_76_90-100	ARG_77_90-100	ARG_78_90-100	ARG_79_90-100	ARG_80_90-100	ARG_81_90-100	ARG_82_90-100	ARG_83_90-100	Ocean_1_1_90-100	Ocean_1_2_90-100	Ocean_1_3_90-100
beta-lactam__TEM-53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48E-05	0	0	0	0
beta-lactam__TEM-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.34E-05	7.35E-05	0	0	0	0	0	3.15E-05	0	0.001870766	0.001532167	0	0	0
beta-lactam__TEM-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00063606	0.000638403	0	0	0
beta-lactam__TEM-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74E-05	0	0	0	0
beta-lactam__TEM-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000598645	0.000702243	0	0	0
beta-lactam__TEM-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112246	6.38E-05	0	0	0
beta-lactam__TEM-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.38E-05	0	0	0
beta-lactam__TEM-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.38E-05	0	0	0
beta-lactam__TEM-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74E-05	6.38E-05	0	0	0
beta-lactam__TEM-75	0	0	0	0	0	0	0	0	0	0	0	0	0.000140646	0	0	0	0.000335008	0	0	0.000145773	0	0	0	0	0	0	0	0	0	0	0	0	6.59E-05	0.000278038	0.000322371	0	0	0	0.000242934	0	0	3.09E-05	0.013201731	0.015530065	0	0	0
beta-lactam__TEM-76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000187077	0.000319201	0	0	0
beta-lactam__TEM-77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74E-05	0	0	0	0
beta-lactam__TEM-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74E-05	0	0	0	0
beta-lactam__TEM-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74E-05	0	0	0	0
beta-lactam__TEM-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013303	0	0	0	0	0	0	0	0	0	0	0	0	0	6.34E-05	0	0	0	0	0	0	0	0	0.00063606	0.000383042	0	0	0
beta-lactam__TEM-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-87	0	0	0	0	0	0	0	0	0	0	0	7.84E-05	0.000320879	0	0	0	0.000305724	0	0	0.000399091	0	0	0	0	0	0	0	0	0	0	0	0	0.000360977	0.000888068	0.000220644	0	0	0	0.000110849	0	9.44E-05	0.000197173	0.023459406	0.024514667	0	0	0
beta-lactam__TEM-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112246	0	0	0	0
beta-lactam__TEM-89	0	0	0	0	0	0	0	0	0	0	0	0	0.000198068	0	0	0	0.000314522	0	0	0.000273717	0	0	0	0	0.00014988	0	0	0	0	0	0	0	6.19E-05	0.000652589	7.57E-05	0	0	0	3.80E-05	0	6.47E-05	0.000115913	0.014396016	0.015893933	0	0	0
beta-lactam__TEM-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74E-05	6.38E-05	0	0	0
beta-lactam__TEM-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15E-05	0	0.00063606	0.000829924	0	0	0
beta-lactam__TEM-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TEM-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000187077	6.38E-05	0	0	0
beta-lactam__TEM-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112246	0	0	0	0
beta-lactam__TEM-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.38E-05	0	0	0
beta-lactam__THIN-B	0	0.0253164556962025	0	0	0.000195161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__TUS-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.94E-05	0	0	0	0	0	8.52E-05	0	0	0	0.000560928	0.000883467	0	0	0
beta-lactam__Toho-1	0	0	0	0	0	0	0	0	0	0	0	0	0.000133128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08E-05	0.000209065	0	0	0
beta-lactam__VEB-1	0	0	0	0	0	0	0	0	0	0.000170927	0.000173086	0.000599956	0.000184157	0	0	0	0	0.001021172	0	0.000890724	0	0	0	0.000646765	0.000557414	0.000298408	0.000661158	0.000649022	0.001881969	0	0	0	0	0	0	5.24E-05	0	0	0.001696478	0.000301797	9.03E-05	8.08E-05	0.027843505	0.035967058	0	0	0
beta-lactam__VEB-2	0	0	0	0	0	0	0	0	0	0.000170927	0	0.00067495	0	0.001596255	0.000471527	0	0	0.000408469	0.000223914	0.000508985	0	0	0	0	0.00041806	0.000298408	0.000396695	0.000649022	0.000470492	0	0	0	0	0	0	5.24E-05	0	0	0.000989612	7.54E-05	6.02E-05	2.69E-05	0.007801908	0.009648209	0	0	0
beta-lactam__VEB-3	0	0	0	0	0	0	0	0	0	0.000341855	0	0.000374972	0.000122771	0	0	0.000329342	0.001169726	0.001225407	0.000447828	0.001908695	0	0	0.000353819	0.000258706	0.000139353	0.000895224	0.000264463	0.0014603	0.001254646	0	0	0	0	6.07E-05	0	0	0	0	0.001130985	7.54E-05	0	0	0.00425884	0.003847071	0	0	0
beta-lactam__VEB-4	0	0	0	0	0	0	0	0	0	0	0	7.50E-05	6.14E-05	0.000532085	0	0	0.000438647	0.001021172	0	0.000508985	0	0	0	0.000129353	0.00041806	0.000149204	0	0.000162256	0.000784154	0	0	0	0	0	0	0	0	0	0.000247403	0	3.01E-05	0	0.007444022	0.007999464	0	0	0
beta-lactam__VEB-5	0	0	0	0	0	0	0	0	0	0.000170927	0	7.50E-05	6.14E-05	0	0	0.000164671	0.000292432	0.000612703	0	0.000636232	0	0	0	0.000129353	0	0.000149204	0.000264463	0.000162256	0.000470492	0	0	0	0	0	0	0	0	0	0.000282746	0	3.01E-05	0	0.009806067	0.010503114	0	0	0
beta-lactam__VEB-6	0	0	0	0	0	0	0	0	0	0.000256391	0.000519259	0.001424895	0.000368313	0.001596255	0	0	0.000146216	0.001633876	0	0.003181158	0	0	0	0.000517412	0.001393534	0.000149204	0.00079339	0.001298045	0.002195631	0	0	0	0	6.07E-05	0	0	0	0	0.002014567	0.000150899	0.000300884	0.000188601	0.044234669	0.049828725	0	0	0
beta-lactam__VEB-7	0	0	0	0	0	0	0	0	0	0.000512782	0.000346173	0.000149989	0.000245542	0	0	0.000329342	0.000292432	0.000612703	0	0.000763478	0	0	0	0.000258706	0.000278707	0.000149204	0.000132232	0.000649022	0.000313662	0	0	0	0	0	0	0	0	0	0.000954269	0.000226348	0	2.69E-05	0.015675392	0.018991095	0	0	0
beta-lactam__VEB-8	0	0	0	0	0	0	0	0	0	8.55E-05	0.000346173	0.000299978	0.000306928	0.000532085	0.000471527	0	0	0.002042344	0.000223914	0.000763478	0	0	0	0.000129353	0.00041806	0.000596816	0.000528927	0.001135789	0.003607107	0	0	0	0	0	0	0	0	0	0.001201672	0	9.03E-05	5.39E-05	0.018466901	0.021677938	0	0	0
beta-lactam__VIM-1	0	0	0	0	0	0	0	0	0	0	0.000194559	0.000253213	0	0.000598096	0	0	0	0	0	0.000143572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-10	0	0	0	0	0	0	0	0	0	0	0	0	6.90E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-14	0	0	0	0	0	0	0	0	0	0	0.000194559	8.43E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-18	0	0	0	0	0	0	0	0	0	0.000390132	0.00019753	0.000342341	0.000140109	0	0	0.000187926	0	0	0	0.000145216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-2	0	0	0	0	0	0	0	0	0	9.61E-05	0	8.43E-05	0.000414006	0.000598096	0	0.0001851	0	0	0	0.000143033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-23	0	0	0	0	0	0	0	0	0	0	0	0	6.90E-05	0	0	0	0	0	0	0.000143033	0	0	0	0	0	0	0	0	0.000176287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-26	0	0	0	0	0	0	0	0	0	0	0.000194559	8.43E-05	0.000207003	0	0	0	0	0	0	0.000143033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-30	0	0	0	0	0	0	0	0	0	0	0	8.43E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000251693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__ampC	0	0.209094486184214	0	0	0.00047941	0	0	0	0	0.000134316	0.000135479	0.000471297	0.001109142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110946	5.92E-05	0	2.11E-05	0.001488857	0.002108572	0	0	0
beta-lactam__blaB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__blaI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__blaR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__blaZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__ccrA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__cephalosporinase DHA-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.79E-05	0	0	0	0	2.79E-05	0	0	0	0.000112937	0	0	0	0
beta-lactam__class A beta-lactamase	0	0.0819112627986348	0	0	0.000420962	0	0	0	0	0.003400453	0.007593331	0.00719195	0.005118764	0.002709402	0.004330644	0.001504727	0.000891778	0.003121388	0.001827995	0.003633226	0.002487916	0.001637859	0.000722129	0.006072089	0.005261661	0.00228389	0.003508426	0.005126212	0.000480127	0	0.000895737	0	0.000649808	0.000851528	0.009582157	0	0	0	0.000755835	0.006467528	0.00015742	0.000198301	0.001892213	0.001645074	0	0	0.000405693
beta-lactam__class B beta-lactamase	0	0	0.018471117	0	0.004370384	0	0.000231731	0.000540045	0	0	0.001018756	0.000353124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__class C beta-lactamase	0.0242843576176909	0.165563885581045	0.000454883	0	0	0	0.000154083	0.000359087	0	0.000703072	0.000260496	0.00431909	0.008714667	0	0	0	0.000206707	0	0	0	0	0	0	0	0	0.000236668	0	0	0	0	0	0	0.003447835	0.005768903	0.003940319	8.31E-05	0.000101176	8.83E-05	0.00079105	0	0.000783799	0.001996148	0.124403543	0.148860672	0	0	0
beta-lactam__class D beta-lactamase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__fmtC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000156138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__mecA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17E-05	0	0	0	0	0	0	0	5.39E-05	3.61E-05	1.60E-05	8.21E-05	0	0	0
beta-lactam__mecC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__mecI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000157832	0	9.39E-05	0.000320321	0	0	0
beta-lactam__mecR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88E-05	0	0	0	0	0	0	0	0.000179888	0.000133541	0.000177384	0.000120121	0	0	0
beta-lactam__metallo-beta-lactamase	0	0	0.000681433	0	0.000486558	0	0.000230823	0	0	9.61E-05	0.000399116	0.000239477	0.00031711	0	0	0	0	0	0.000251693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99E-05	0	0	0	0.000637493	0.00015539	0	0	0
beta-lactam__penA	0.0137417472746814	0.0128410914927769	0	0	0	0	0	0	0	0.000157595	0.000522442	0.008937413	0.007367558	0.000273827	0	0.000924007	0.000859631	0.000105105	0.000535305	0.000867522	0	0	0.000755447	0	0	0.000492071	0.000561609	0.000359008	0.000322424	0	0	0	0	0	0	0.000133538	0	9.96E-05	0.000156054	0	5.39E-05	3.71E-05	4.81E-05	2.95E-05	0	0	0
bleomycin__bleO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002054516	0.004603186	0.008790619	0.000116929	0.000426979	0	0.024447529	0.001178474	0.000872789	0.001082141	0.104771832	0.117452772	0	0	0
bleomycin__bleomycin resistance protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00091247	0.002336466	0.003027721	0	0.000144483	0	0.008406079	0.000170904	6.82E-05	0.000244119	0.043613792	0.044954196	0	0	0
carbomycin__carA	0	0.043557168784029	0	0	0	0	0	0	0	0	0	4.07E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chloramphenicol__catA	0	0	0	0	0	0	0	0	0	0	0	0.001607536	0.001407435	0	0	0	0	0	0	0	0	0	0.000254308	0.001412843	0.001712329	0.000428961	0	0	0	0	0	0	0.001154251	0.001825499	0.008936047	0.057400671	0.047220842	0.066091229	0.009352706	0.00342164	0.001386472	0.001133603	0.002938616	0.002123108	0.003434516	0	0
chloramphenicol__catB	0	0.0761904761904762	0	0	0.000293671	0	0	0	0	0.00060842	0	0.000747445	0.001136217	0	0	0.000468921	0.000416367	0.000872373	0.000318811	0.000181175	0.000771385	0	0	0.000736697	0.001587302	0.000424876	0.000188273	0.001155105	0	0	0	0	0.00270389	0.001641416	0.00210347	0	0	0	0.025211374	0.019873715	0.001627928	0.001381019	0.00876445	0.008085827	0	0	0
chloramphenicol__catD	0	0	0	0	0	0	0	0	0	0	0	0.00106537	0.001581385	0	0	0	0	0	0	0	0	0	0.000760582	0	0	0	0	0	0.000447724	0	0	0	0.016670977	0.005432586	0.00399757	0.01425561	0.015061721	0.016985808	0.00312425	0.001723155	8.49E-05	0	0.00020434	8.82E-05	0	0	0
chloramphenicol__catP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.37E-05	0	4.98E-05	0	0	0	0
chloramphenicol__catQ	0	0	0	0	0	0	0	0	0	0	0	0	8.38E-05	0	0	0	0	0	0	0	0	0	0	0.003178896	0.003614916	0	0	0	0	0	0	0	0	0	0.001056537	0	0	0	0.004487629	0.00133914	0.000369717	0	0.00097724	0.000833713	0	0	0
chloramphenicol__catS	0	0	0	0	0	0	0	0	0	0	0	0.000546911	0.002238325	0	0	0	0	0	0	0	0	0	0	0.000235833	0	0	0	0	0	0	0	0	0	0	0.000256521	0.000859853	0.001279201	0.001069171	0.000128874	0	0	0	0	0	0	0	0
chloramphenicol__cat_chloramphenicol acetyltransferase	0	0	0	0	0.000885229	0	0	0	0	0.000122266	0.000742863	0.001773116	0.001999418	0	0	0.000700172	0.002298014	0	0	0.000910207	0	0	0.000508627	0.000185055	0	0	0.000378347	0.000231021	0.000673097	0	0	0	0.005474061	0.008462299	0.005923552	0.05119833	0.04794273	0.063566617	0.011755315	0.002678905	0.235016149	0.199850456	0.038094598	0.049720978	0.098010726	0	0
chloramphenicol__chloramphenicol and florfenicol exporter	0	0	0	0	0	0	0	0	0	0.00013665	0	0.000119911	0.000147227	0	0	0.000263298	0.000116894	0.000326557	0.000179012	0.000101729	0.000216565	0	0	0	0.000222816	0.000119283	0	0	0.000125381	0	0	0	0.000506076	0.000679111	0.00089988	0.000251365	0	9.38E-05	0.006329283	0.001447659	9.62E-05	0.00015078	0.005436226	0.00507718	0	0	0
chloramphenicol__chloramphenicol and florfenicol resistance gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002873926	0	0	0	0.009738205	0.008853234	0.000183067	9.37E-05	0.000124428	0	0	0	0
chloramphenicol__chloramphenicol exporter	0	0	0	0	0.000152651	0	0.000291385	0.000339533	0	0.00416593	0.001768186	0.007417485	0.004981689	0.000393796	0.001744883	0.018407487	0.016352901	0.00242851	0.002159851	0.012846427	0.00407739	0.004988984	0.000654653	0.000957341	0.001791563	0.004084869	0.008240914	0.003837162	0.002553546	0	0.000230303	0	0.02788958	0.020965888	0.017873197	0.018234688	0.01561658	0.017131038	0.184709586	0.088398227	0.028811494	0.033197018	0.099766044	0.079568564	0	0	0.000295232
chloramphenicol__cmlA	0	0	0	0	0	0	0.000806299	0	0	0.022764527	0.011010584	0.001781555	0.002204398	0	0	0.010440919	0.028663214	0	0	0.01047174	0.000586332	0.002036038	0	0	0	0.003167628	0.006390896	0.001335713	0.001879712	0	0	0	0.00637911	0.004635837	0.003017348	0.000372557	0.000138061	0.000368854	0.006912723	0.010809674	0.00025965	0.000624127	0.025562917	0.03413304	0	0	0
chloramphenicol__cmrA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chloramphenicol__floR	0	0	0	0	0	0	0.000145693	0	0	0.000253006	0	0.001554094	0.00199898	0.001968978	0.000697953	0.003412444	0.003029996	0.000453461	0.000662874	0.002354372	0.003207742	0.001662995	0.000392792	0.00047867	0.000309406	0.000662554	0.002740206	0.000480341	0.000812492	0	0	0	0.006644123	0.007319656	0.006352062	0.001357413	0.001038559	0.000737834	0.056369475	0.023117752	0.00071259	0.001276189	0.057874277	0.052967204	0	0	0
